company,percentage,demographics,job_category
anonymous,0,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,0,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,0,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,0,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,0,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,0.2,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,0.4,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,0.4,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,0.5,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,0.8,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,0.8,Black_or_African_American,Sales workers/admin support/technicians and others
Pinterest,0.8,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,0.9,Black_or_African_American,Sales workers/admin support/technicians and others
MobileIron,1,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,1.2,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,1.2,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,1.3,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,1.4,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,1.5,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,1.5,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,1.5,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,1.5,Black_or_African_American,Sales workers/admin support/technicians and others
Nvidia,1.6,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,1.6,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,1.6,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,1.7,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,1.8,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,1.9,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,1.9,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,2,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,2,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,2,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,2.1,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,2.1,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,2.1,Black_or_African_American,Sales workers/admin support/technicians and others
23andMe,2.2,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,2.2,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,2.3,Black_or_African_American,Sales workers/admin support/technicians and others
Adobe,2.4,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,2.4,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,2.4,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,2.5,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,2.6,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,2.6,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,2.6,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,2.7,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,2.7,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,2.7,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,2.7,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,2.7,Black_or_African_American,Sales workers/admin support/technicians and others
Salesforce,2.8,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,2.8,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,2.8,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,2.8,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,2.9,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,2.9,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,2.9,Black_or_African_American,Sales workers/admin support/technicians and others
NetApp,3,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,3,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,3.1,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,3.1,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,3.2,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,3.3,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,3.3,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,3.3,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,3.3,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,3.4,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,3.4,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,3.4,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,3.4,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,3.5,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,3.5,Black_or_African_American,Sales workers/admin support/technicians and others
Airbnb,3.6,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,3.6,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,3.7,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,3.7,Black_or_African_American,Sales workers/admin support/technicians and others
Cisco,3.8,Black_or_African_American,Sales workers/admin support/technicians and others
Twitter,3.9,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,3.9,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,3.9,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,4,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,4,Black_or_African_American,Sales workers/admin support/technicians and others
Facebook,4.1,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,4.1,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,4.1,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,4.1,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,4.1,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,4.3,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,4.3,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,4.3,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,4.4,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,4.4,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,4.5,Black_or_African_American,Sales workers/admin support/technicians and others
LinkedIn,4.8,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,4.8,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,4.8,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,4.9,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,5,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,5,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,5.1,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,5.2,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,5.2,Black_or_African_American,Sales workers/admin support/technicians and others
eBay,5.3,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,5.3,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,5.4,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,5.4,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,5.6,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,5.6,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,5.7,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,5.7,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,5.7,Black_or_African_American,Sales workers/admin support/technicians and others
Google,5.8,Black_or_African_American,Sales workers/admin support/technicians and others
HP Inc.,5.8,Black_or_African_American,Sales workers/admin support/technicians and others
Intel,6,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,6,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,6,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,6.1,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,6.1,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,6.1,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,6.2,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,6.2,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,6.4,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,6.7,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,6.8,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,6.9,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,6.9,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,7.1,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,7.1,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,7.2,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,7.3,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,7.4,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,7.6,Black_or_African_American,Sales workers/admin support/technicians and others
Sanmina,7.9,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,7.9,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,8,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,8.3,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,8.5,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,8.6,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,8.6,Black_or_African_American,Sales workers/admin support/technicians and others
Intuit,8.7,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,8.7,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,8.8,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,8.9,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,9.1,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,9.5,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,10.2,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,10.3,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,10.4,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,10.7,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,11,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,11.3,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,11.4,Black_or_African_American,Sales workers/admin support/technicians and others
HPE,11.5,Black_or_African_American,Sales workers/admin support/technicians and others
Square,12.5,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,12.5,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,13.6,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,13.8,Black_or_African_American,Sales workers/admin support/technicians and others
Apple,14,Black_or_African_American,Sales workers/admin support/technicians and others
Lyft,14.3,Black_or_African_American,Sales workers/admin support/technicians and others
PayPal,17,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,20.4,Black_or_African_American,Sales workers/admin support/technicians and others
Uber,22,Black_or_African_American,Sales workers/admin support/technicians and others
View,25.6,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,28,Black_or_African_American,Sales workers/admin support/technicians and others
anonymous,0,Asian,Sales workers/admin support/technicians and others
anonymous,0,Asian,Sales workers/admin support/technicians and others
anonymous,0,Asian,Sales workers/admin support/technicians and others
anonymous,0,Asian,Sales workers/admin support/technicians and others
anonymous,2.2,Asian,Sales workers/admin support/technicians and others
anonymous,2.7,Asian,Sales workers/admin support/technicians and others
anonymous,2.9,Asian,Sales workers/admin support/technicians and others
anonymous,2.9,Asian,Sales workers/admin support/technicians and others
anonymous,3.1,Asian,Sales workers/admin support/technicians and others
anonymous,3.4,Asian,Sales workers/admin support/technicians and others
anonymous,3.7,Asian,Sales workers/admin support/technicians and others
anonymous,3.7,Asian,Sales workers/admin support/technicians and others
anonymous,3.8,Asian,Sales workers/admin support/technicians and others
PayPal,4.6,Asian,Sales workers/admin support/technicians and others
anonymous,4.8,Asian,Sales workers/admin support/technicians and others
anonymous,4.9,Asian,Sales workers/admin support/technicians and others
anonymous,5,Asian,Sales workers/admin support/technicians and others
anonymous,5.1,Asian,Sales workers/admin support/technicians and others
anonymous,5.1,Asian,Sales workers/admin support/technicians and others
anonymous,5.2,Asian,Sales workers/admin support/technicians and others
anonymous,5.6,Asian,Sales workers/admin support/technicians and others
anonymous,5.6,Asian,Sales workers/admin support/technicians and others
Lyft,5.7,Asian,Sales workers/admin support/technicians and others
anonymous,5.7,Asian,Sales workers/admin support/technicians and others
anonymous,5.8,Asian,Sales workers/admin support/technicians and others
anonymous,6,Asian,Sales workers/admin support/technicians and others
anonymous,6,Asian,Sales workers/admin support/technicians and others
anonymous,6,Asian,Sales workers/admin support/technicians and others
HP Inc.,6.1,Asian,Sales workers/admin support/technicians and others
anonymous,6.1,Asian,Sales workers/admin support/technicians and others
anonymous,6.2,Asian,Sales workers/admin support/technicians and others
anonymous,6.2,Asian,Sales workers/admin support/technicians and others
anonymous,6.7,Asian,Sales workers/admin support/technicians and others
Cisco,6.8,Asian,Sales workers/admin support/technicians and others
eBay,6.8,Asian,Sales workers/admin support/technicians and others
HPE,6.9,Asian,Sales workers/admin support/technicians and others
Uber,6.9,Asian,Sales workers/admin support/technicians and others
anonymous,7.1,Asian,Sales workers/admin support/technicians and others
anonymous,7.3,Asian,Sales workers/admin support/technicians and others
anonymous,7.6,Asian,Sales workers/admin support/technicians and others
Salesforce,7.6,Asian,Sales workers/admin support/technicians and others
anonymous,7.6,Asian,Sales workers/admin support/technicians and others
Apple,7.7,Asian,Sales workers/admin support/technicians and others
anonymous,7.9,Asian,Sales workers/admin support/technicians and others
NetApp,8.2,Asian,Sales workers/admin support/technicians and others
anonymous,8.3,Asian,Sales workers/admin support/technicians and others
LinkedIn,8.4,Asian,Sales workers/admin support/technicians and others
anonymous,8.4,Asian,Sales workers/admin support/technicians and others
anonymous,8.4,Asian,Sales workers/admin support/technicians and others
anonymous,8.7,Asian,Sales workers/admin support/technicians and others
anonymous,8.9,Asian,Sales workers/admin support/technicians and others
anonymous,8.9,Asian,Sales workers/admin support/technicians and others
anonymous,9,Asian,Sales workers/admin support/technicians and others
anonymous,9.1,Asian,Sales workers/admin support/technicians and others
anonymous,9.1,Asian,Sales workers/admin support/technicians and others
anonymous,9.3,Asian,Sales workers/admin support/technicians and others
anonymous,9.5,Asian,Sales workers/admin support/technicians and others
anonymous,9.6,Asian,Sales workers/admin support/technicians and others
anonymous,9.6,Asian,Sales workers/admin support/technicians and others
anonymous,9.9,Asian,Sales workers/admin support/technicians and others
anonymous,9.9,Asian,Sales workers/admin support/technicians and others
anonymous,10,Asian,Sales workers/admin support/technicians and others
anonymous,10.2,Asian,Sales workers/admin support/technicians and others
anonymous,10.2,Asian,Sales workers/admin support/technicians and others
MobileIron,10.2,Asian,Sales workers/admin support/technicians and others
anonymous,10.3,Asian,Sales workers/admin support/technicians and others
anonymous,10.4,Asian,Sales workers/admin support/technicians and others
anonymous,10.8,Asian,Sales workers/admin support/technicians and others
anonymous,10.9,Asian,Sales workers/admin support/technicians and others
anonymous,10.9,Asian,Sales workers/admin support/technicians and others
anonymous,11,Asian,Sales workers/admin support/technicians and others
anonymous,11.2,Asian,Sales workers/admin support/technicians and others
anonymous,11.3,Asian,Sales workers/admin support/technicians and others
anonymous,11.5,Asian,Sales workers/admin support/technicians and others
anonymous,11.7,Asian,Sales workers/admin support/technicians and others
Airbnb,11.8,Asian,Sales workers/admin support/technicians and others
anonymous,11.8,Asian,Sales workers/admin support/technicians and others
anonymous,11.8,Asian,Sales workers/admin support/technicians and others
Intuit,12.1,Asian,Sales workers/admin support/technicians and others
anonymous,12.5,Asian,Sales workers/admin support/technicians and others
anonymous,12.7,Asian,Sales workers/admin support/technicians and others
Adobe,12.8,Asian,Sales workers/admin support/technicians and others
View,12.8,Asian,Sales workers/admin support/technicians and others
anonymous,12.9,Asian,Sales workers/admin support/technicians and others
anonymous,13.2,Asian,Sales workers/admin support/technicians and others
anonymous,13.3,Asian,Sales workers/admin support/technicians and others
anonymous,13.5,Asian,Sales workers/admin support/technicians and others
anonymous,13.9,Asian,Sales workers/admin support/technicians and others
anonymous,14,Asian,Sales workers/admin support/technicians and others
Intel,14.2,Asian,Sales workers/admin support/technicians and others
anonymous,14.2,Asian,Sales workers/admin support/technicians and others
Square,14.5,Asian,Sales workers/admin support/technicians and others
Pinterest,14.8,Asian,Sales workers/admin support/technicians and others
anonymous,14.9,Asian,Sales workers/admin support/technicians and others
Google,15,Asian,Sales workers/admin support/technicians and others
anonymous,15,Asian,Sales workers/admin support/technicians and others
anonymous,15.1,Asian,Sales workers/admin support/technicians and others
anonymous,15.2,Asian,Sales workers/admin support/technicians and others
anonymous,15.2,Asian,Sales workers/admin support/technicians and others
anonymous,15.7,Asian,Sales workers/admin support/technicians and others
anonymous,15.7,Asian,Sales workers/admin support/technicians and others
anonymous,15.7,Asian,Sales workers/admin support/technicians and others
anonymous,15.8,Asian,Sales workers/admin support/technicians and others
Twitter,16.4,Asian,Sales workers/admin support/technicians and others
anonymous,16.4,Asian,Sales workers/admin support/technicians and others
anonymous,16.7,Asian,Sales workers/admin support/technicians and others
anonymous,16.7,Asian,Sales workers/admin support/technicians and others
Facebook,16.8,Asian,Sales workers/admin support/technicians and others
anonymous,16.9,Asian,Sales workers/admin support/technicians and others
anonymous,17.5,Asian,Sales workers/admin support/technicians and others
anonymous,18.3,Asian,Sales workers/admin support/technicians and others
anonymous,18.9,Asian,Sales workers/admin support/technicians and others
anonymous,19.4,Asian,Sales workers/admin support/technicians and others
anonymous,19.4,Asian,Sales workers/admin support/technicians and others
anonymous,19.5,Asian,Sales workers/admin support/technicians and others
anonymous,19.5,Asian,Sales workers/admin support/technicians and others
anonymous,21.4,Asian,Sales workers/admin support/technicians and others
anonymous,21.6,Asian,Sales workers/admin support/technicians and others
anonymous,21.7,Asian,Sales workers/admin support/technicians and others
23andMe,21.7,Asian,Sales workers/admin support/technicians and others
anonymous,22,Asian,Sales workers/admin support/technicians and others
anonymous,22.2,Asian,Sales workers/admin support/technicians and others
anonymous,22.2,Asian,Sales workers/admin support/technicians and others
anonymous,22.2,Asian,Sales workers/admin support/technicians and others
anonymous,22.3,Asian,Sales workers/admin support/technicians and others
anonymous,23.1,Asian,Sales workers/admin support/technicians and others
anonymous,23.4,Asian,Sales workers/admin support/technicians and others
anonymous,23.6,Asian,Sales workers/admin support/technicians and others
anonymous,23.8,Asian,Sales workers/admin support/technicians and others
anonymous,23.9,Asian,Sales workers/admin support/technicians and others
anonymous,25,Asian,Sales workers/admin support/technicians and others
anonymous,25.4,Asian,Sales workers/admin support/technicians and others
anonymous,25.6,Asian,Sales workers/admin support/technicians and others
anonymous,25.6,Asian,Sales workers/admin support/technicians and others
anonymous,25.9,Asian,Sales workers/admin support/technicians and others
anonymous,26,Asian,Sales workers/admin support/technicians and others
anonymous,26.2,Asian,Sales workers/admin support/technicians and others
anonymous,26.2,Asian,Sales workers/admin support/technicians and others
Sanmina,26.6,Asian,Sales workers/admin support/technicians and others
anonymous,26.7,Asian,Sales workers/admin support/technicians and others
anonymous,26.9,Asian,Sales workers/admin support/technicians and others
anonymous,27,Asian,Sales workers/admin support/technicians and others
anonymous,28.2,Asian,Sales workers/admin support/technicians and others
anonymous,28.6,Asian,Sales workers/admin support/technicians and others
anonymous,29.4,Asian,Sales workers/admin support/technicians and others
anonymous,30.6,Asian,Sales workers/admin support/technicians and others
anonymous,31,Asian,Sales workers/admin support/technicians and others
anonymous,32.7,Asian,Sales workers/admin support/technicians and others
anonymous,33.3,Asian,Sales workers/admin support/technicians and others
anonymous,35,Asian,Sales workers/admin support/technicians and others
anonymous,35.3,Asian,Sales workers/admin support/technicians and others
anonymous,35.5,Asian,Sales workers/admin support/technicians and others
anonymous,37.1,Asian,Sales workers/admin support/technicians and others
anonymous,37.4,Asian,Sales workers/admin support/technicians and others
anonymous,37.5,Asian,Sales workers/admin support/technicians and others
anonymous,38.9,Asian,Sales workers/admin support/technicians and others
anonymous,38.9,Asian,Sales workers/admin support/technicians and others
anonymous,43.1,Asian,Sales workers/admin support/technicians and others
anonymous,43.8,Asian,Sales workers/admin support/technicians and others
anonymous,45,Asian,Sales workers/admin support/technicians and others
anonymous,45.8,Asian,Sales workers/admin support/technicians and others
anonymous,47.7,Asian,Sales workers/admin support/technicians and others
anonymous,48,Asian,Sales workers/admin support/technicians and others
anonymous,51.4,Asian,Sales workers/admin support/technicians and others
Nvidia,51.8,Asian,Sales workers/admin support/technicians and others
anonymous,53.8,Asian,Sales workers/admin support/technicians and others
anonymous,56.7,Asian,Sales workers/admin support/technicians and others
anonymous,58.8,Asian,Sales workers/admin support/technicians and others
anonymous,61.4,Asian,Sales workers/admin support/technicians and others
anonymous,63,Asian,Sales workers/admin support/technicians and others
anonymous,63,Asian,Sales workers/admin support/technicians and others
anonymous,70,Asian,Sales workers/admin support/technicians and others
anonymous,81.1,Asian,Sales workers/admin support/technicians and others
anonymous,87.6,Asian,Sales workers/admin support/technicians and others
anonymous,0,Female_total,Sales workers/admin support/technicians and others
anonymous,11.9,Female_total,Sales workers/admin support/technicians and others
anonymous,12.2,Female_total,Sales workers/admin support/technicians and others
anonymous,12.2,Female_total,Sales workers/admin support/technicians and others
anonymous,12.6,Female_total,Sales workers/admin support/technicians and others
anonymous,12.7,Female_total,Sales workers/admin support/technicians and others
anonymous,13,Female_total,Sales workers/admin support/technicians and others
anonymous,14.6,Female_total,Sales workers/admin support/technicians and others
anonymous,14.9,Female_total,Sales workers/admin support/technicians and others
anonymous,15.2,Female_total,Sales workers/admin support/technicians and others
NetApp,15.9,Female_total,Sales workers/admin support/technicians and others
View,15.9,Female_total,Sales workers/admin support/technicians and others
anonymous,16,Female_total,Sales workers/admin support/technicians and others
anonymous,16,Female_total,Sales workers/admin support/technicians and others
anonymous,17.6,Female_total,Sales workers/admin support/technicians and others
anonymous,17.9,Female_total,Sales workers/admin support/technicians and others
anonymous,17.9,Female_total,Sales workers/admin support/technicians and others
anonymous,18.1,Female_total,Sales workers/admin support/technicians and others
anonymous,18.5,Female_total,Sales workers/admin support/technicians and others
anonymous,18.8,Female_total,Sales workers/admin support/technicians and others
anonymous,19,Female_total,Sales workers/admin support/technicians and others
MobileIron,20.4,Female_total,Sales workers/admin support/technicians and others
anonymous,20.7,Female_total,Sales workers/admin support/technicians and others
anonymous,20.8,Female_total,Sales workers/admin support/technicians and others
anonymous,20.9,Female_total,Sales workers/admin support/technicians and others
anonymous,20.9,Female_total,Sales workers/admin support/technicians and others
anonymous,21.4,Female_total,Sales workers/admin support/technicians and others
anonymous,21.5,Female_total,Sales workers/admin support/technicians and others
anonymous,21.6,Female_total,Sales workers/admin support/technicians and others
anonymous,21.6,Female_total,Sales workers/admin support/technicians and others
anonymous,22,Female_total,Sales workers/admin support/technicians and others
anonymous,22.2,Female_total,Sales workers/admin support/technicians and others
anonymous,23.5,Female_total,Sales workers/admin support/technicians and others
Intel,23.6,Female_total,Sales workers/admin support/technicians and others
anonymous,23.6,Female_total,Sales workers/admin support/technicians and others
anonymous,23.6,Female_total,Sales workers/admin support/technicians and others
anonymous,23.9,Female_total,Sales workers/admin support/technicians and others
anonymous,24.1,Female_total,Sales workers/admin support/technicians and others
anonymous,24.8,Female_total,Sales workers/admin support/technicians and others
anonymous,25.2,Female_total,Sales workers/admin support/technicians and others
anonymous,25.4,Female_total,Sales workers/admin support/technicians and others
anonymous,26,Female_total,Sales workers/admin support/technicians and others
anonymous,26.5,Female_total,Sales workers/admin support/technicians and others
anonymous,26.7,Female_total,Sales workers/admin support/technicians and others
anonymous,27,Female_total,Sales workers/admin support/technicians and others
anonymous,27,Female_total,Sales workers/admin support/technicians and others
anonymous,27.1,Female_total,Sales workers/admin support/technicians and others
anonymous,27.6,Female_total,Sales workers/admin support/technicians and others
anonymous,27.7,Female_total,Sales workers/admin support/technicians and others
anonymous,27.8,Female_total,Sales workers/admin support/technicians and others
anonymous,27.8,Female_total,Sales workers/admin support/technicians and others
HP Inc.,27.9,Female_total,Sales workers/admin support/technicians and others
anonymous,28.3,Female_total,Sales workers/admin support/technicians and others
anonymous,29.4,Female_total,Sales workers/admin support/technicians and others
anonymous,30.2,Female_total,Sales workers/admin support/technicians and others
anonymous,31,Female_total,Sales workers/admin support/technicians and others
anonymous,31.5,Female_total,Sales workers/admin support/technicians and others
Cisco,31.7,Female_total,Sales workers/admin support/technicians and others
anonymous,31.8,Female_total,Sales workers/admin support/technicians and others
anonymous,32.7,Female_total,Sales workers/admin support/technicians and others
anonymous,32.8,Female_total,Sales workers/admin support/technicians and others
Salesforce,32.9,Female_total,Sales workers/admin support/technicians and others
anonymous,33.3,Female_total,Sales workers/admin support/technicians and others
anonymous,33.3,Female_total,Sales workers/admin support/technicians and others
anonymous,33.3,Female_total,Sales workers/admin support/technicians and others
anonymous,33.5,Female_total,Sales workers/admin support/technicians and others
anonymous,33.9,Female_total,Sales workers/admin support/technicians and others
Adobe,34,Female_total,Sales workers/admin support/technicians and others
Apple,34.1,Female_total,Sales workers/admin support/technicians and others
anonymous,34.5,Female_total,Sales workers/admin support/technicians and others
anonymous,34.9,Female_total,Sales workers/admin support/technicians and others
anonymous,35,Female_total,Sales workers/admin support/technicians and others
HPE,35.9,Female_total,Sales workers/admin support/technicians and others
anonymous,36.4,Female_total,Sales workers/admin support/technicians and others
Nvidia,36.6,Female_total,Sales workers/admin support/technicians and others
anonymous,36.7,Female_total,Sales workers/admin support/technicians and others
anonymous,37.5,Female_total,Sales workers/admin support/technicians and others
anonymous,38,Female_total,Sales workers/admin support/technicians and others
anonymous,38,Female_total,Sales workers/admin support/technicians and others
anonymous,38.1,Female_total,Sales workers/admin support/technicians and others
anonymous,38.3,Female_total,Sales workers/admin support/technicians and others
anonymous,38.5,Female_total,Sales workers/admin support/technicians and others
anonymous,38.9,Female_total,Sales workers/admin support/technicians and others
anonymous,39.1,Female_total,Sales workers/admin support/technicians and others
anonymous,39.3,Female_total,Sales workers/admin support/technicians and others
anonymous,39.6,Female_total,Sales workers/admin support/technicians and others
anonymous,39.7,Female_total,Sales workers/admin support/technicians and others
anonymous,40.6,Female_total,Sales workers/admin support/technicians and others
anonymous,40.6,Female_total,Sales workers/admin support/technicians and others
anonymous,40.7,Female_total,Sales workers/admin support/technicians and others
anonymous,40.8,Female_total,Sales workers/admin support/technicians and others
anonymous,41,Female_total,Sales workers/admin support/technicians and others
anonymous,41,Female_total,Sales workers/admin support/technicians and others
anonymous,41.2,Female_total,Sales workers/admin support/technicians and others
anonymous,41.3,Female_total,Sales workers/admin support/technicians and others
anonymous,41.8,Female_total,Sales workers/admin support/technicians and others
anonymous,41.8,Female_total,Sales workers/admin support/technicians and others
anonymous,41.9,Female_total,Sales workers/admin support/technicians and others
anonymous,42.4,Female_total,Sales workers/admin support/technicians and others
anonymous,42.9,Female_total,Sales workers/admin support/technicians and others
anonymous,43.2,Female_total,Sales workers/admin support/technicians and others
anonymous,43.3,Female_total,Sales workers/admin support/technicians and others
anonymous,43.6,Female_total,Sales workers/admin support/technicians and others
Sanmina,43.7,Female_total,Sales workers/admin support/technicians and others
anonymous,43.7,Female_total,Sales workers/admin support/technicians and others
anonymous,43.9,Female_total,Sales workers/admin support/technicians and others
Square,44.6,Female_total,Sales workers/admin support/technicians and others
anonymous,44.7,Female_total,Sales workers/admin support/technicians and others
anonymous,44.9,Female_total,Sales workers/admin support/technicians and others
anonymous,45.5,Female_total,Sales workers/admin support/technicians and others
anonymous,45.7,Female_total,Sales workers/admin support/technicians and others
Uber,46,Female_total,Sales workers/admin support/technicians and others
anonymous,46.1,Female_total,Sales workers/admin support/technicians and others
anonymous,46.2,Female_total,Sales workers/admin support/technicians and others
anonymous,46.2,Female_total,Sales workers/admin support/technicians and others
anonymous,46.4,Female_total,Sales workers/admin support/technicians and others
